trial,opponent,seed,opponent_rng,winner,game_points,score,aggressive_moves,defensive_moves
387,RdeepBot,3879722992,3879722993,RdeepBot,3,68,1658,9063
388,RdeepBot,1252293826,1252293827,AdaptiveBot,1,81,1658,9071
389,RdeepBot,871687195,871687196,RdeepBot,1,73,1668,9071
390,RdeepBot,391741677,391741678,RdeepBot,2,70,1674,9071
391,RdeepBot,11135046,11135047,RdeepBot,1,67,1674,9080
392,RdeepBot,1678673176,1678673177,AdaptiveBot,1,61,1675,9089
393,RdeepBot,1298066545,1298066546,RdeepBot,2,71,1676,9095
394,RdeepBot,917459914,917459915,RdeepBot,3,72,1676,9099
395,RdeepBot,437514396,437514397,AdaptiveBot,1,58,1676,9109
396,RdeepBot,56907765,56907766,RdeepBot,3,76,1680,9110
397,RdeepBot,1724445895,1724445896,AdaptiveBot,1,78,1680,9119
398,RdeepBot,1343839264,1343839265,RdeepBot,2,76,1680,9126
399,RdeepBot,3110716281,3110716282,RdeepBot,3,74,1680,9131
400,RdeepBot,483287115,483287116,RdeepBot,2,78,1687,9131
401,RdeepBot,102680484,102680485,RdeepBot,3,66,1687,9135
402,RdeepBot,1770218614,1770218615,RdeepBot,2,74,1687,9142
403,RdeepBot,3537095631,3537095632,AdaptiveBot,1,59,1688,9151
404,RdeepBot,909666465,909666466,RdeepBot,1,65,1699,9151
405,RdeepBot,529059834,529059835,RdeepBot,2,68,1699,9158
406,RdeepBot,148453203,148453204,RdeepBot,3,68,1699,9163
407,RdeepBot,3963474981,3963474982,RdeepBot,3,67,1699,9168
408,RdeepBot,3582868350,3582868351,RdeepBot,3,69,1699,9172
409,RdeepBot,955439184,955439185,RdeepBot,1,57,1710,9172
410,RdeepBot,574832553,574832554,RdeepBot,3,73,1710,9176
411,RdeepBot,94887035,94887036,RdeepBot,2,88,1711,9182
412,RdeepBot,4009247700,4009247701,RdeepBot,3,68,1712,9185
413,RdeepBot,3628641069,3628641070,AdaptiveBot,2,75,1712,9192
414,RdeepBot,1001211903,1001211904,RdeepBot,2,72,1713,9198
415,RdeepBot,2768088920,2768088921,AdaptiveBot,1,60,1714,9207
416,RdeepBot,140659754,140659755,RdeepBot,2,97,1719,9207
417,RdeepBot,4055020419,4055020420,RdeepBot,3,80,1719,9212
418,RdeepBot,1427591253,1427591254,RdeepBot,1,85,1719,9220
419,RdeepBot,1046984622,1046984623,RdeepBot,3,80,1719,9224
420,RdeepBot,2813861639,2813861640,RdeepBot,3,77,1724,9224
421,RdeepBot,186432473,186432474,RdeepBot,3,79,1724,9229
422,RdeepBot,4100793138,4100793139,RdeepBot,3,66,1724,9233
423,RdeepBot,1473363972,1473363973,AdaptiveBot,2,75,1724,9240
424,RdeepBot,3240240989,3240240990,RdeepBot,2,73,1724,9246
425,RdeepBot,2859634358,2859634359,RdeepBot,3,75,1724,9251
426,RdeepBot,232205192,232205193,AdaptiveBot,1,61,1726,9259
427,RdeepBot,4146565857,4146565858,RdeepBot,3,66,1726,9263
428,RdeepBot,3666620339,3666620340,AdaptiveBot,1,59,1726,9273
429,RdeepBot,3286013708,3286013709,RdeepBot,3,71,1726,9279
430,RdeepBot,658584542,658584543,AdaptiveBot,1,68,1728,9287
431,RdeepBot,277977911,277977912,AdaptiveBot,1,60,1729,9296
432,RdeepBot,2044854928,2044854929,RdeepBot,1,66,1731,9303
433,RdeepBot,3712393058,3712393059,AdaptiveBot,1,55,1732,9312
434,RdeepBot,3331786427,3331786428,RdeepBot,2,68,1734,9318
435,RdeepBot,704357261,704357262,RdeepBot,3,74,1734,9321
436,RdeepBot,2471234278,2471234279,RdeepBot,3,72,1734,9325
437,RdeepBot,4138772408,4138772409,RdeepBot,3,82,1734,9330
438,RdeepBot,3758165777,3758165778,RdeepBot,1,76,1736,9334
439,RdeepBot,3377559146,3377559147,RdeepBot,3,82,1736,9339
440,RdeepBot,750129980,750129981,RdeepBot,3,73,1736,9344
441,RdeepBot,2517006997,2517006998,RdeepBot,3,83,1740,9345
442,RdeepBot,4184545127,4184545128,RdeepBot,3,69,1740,9349
443,RdeepBot,3803938496,3803938497,RdeepBot,1,75,1740,9358
444,RdeepBot,3423331865,3423331866,AdaptiveBot,1,70,1740,9366
445,RdeepBot,2943386347,2943386348,AdaptiveBot,1,66,1742,9374
446,RdeepBot,2562779716,2562779717,RdeepBot,3,73,1742,9379
447,RdeepBot,4230317846,4230317847,RdeepBot,3,74,1742,9384
448,RdeepBot,3849711215,3849711216,RdeepBot,3,73,1742,9389
449,RdeepBot,3369765697,3369765698,AdaptiveBot,1,70,1742,9398
450,RdeepBot,2989159066,2989159067,RdeepBot,3,77,1742,9403
451,RdeepBot,2608552435,2608552436,RdeepBot,3,77,1746,9404
452,RdeepBot,4276090565,4276090566,RdeepBot,2,66,1746,9409
453,RdeepBot,1748000286,1748000287,RdeepBot,3,76,1746,9413
454,RdeepBot,3415538416,3415538417,RdeepBot,2,67,1746,9419
455,RdeepBot,3034931785,3034931786,RdeepBot,3,79,1751,9419
456,RdeepBot,407502619,407502620,RdeepBot,2,73,1752,9424
457,RdeepBot,2174379636,2174379637,RdeepBot,2,74,1752,9428
458,RdeepBot,1793773005,1793773006,AdaptiveBot,1,56,1754,9436
459,RdeepBot,3461311135,3461311136,RdeepBot,3,71,1754,9440
460,RdeepBot,3080704504,3080704505,RdeepBot,2,76,1754,9446
461,RdeepBot,2600758986,2600758987,RdeepBot,1,66,1763,9446
462,RdeepBot,2220152355,2220152356,RdeepBot,3,75,1767,9446
463,RdeepBot,3887690485,3887690486,RdeepBot,3,74,1767,9451
464,RdeepBot,3507083854,3507083855,RdeepBot,3,66,1767,9454
465,RdeepBot,3126477223,3126477224,RdeepBot,3,76,1768,9459
466,RdeepBot,2646531705,2646531706,AdaptiveBot,1,66,1770,9467
467,RdeepBot,2265925074,2265925075,RdeepBot,3,90,1770,9471
468,RdeepBot,3933463204,3933463205,RdeepBot,3,68,1770,9475
469,RdeepBot,3552856573,3552856574,RdeepBot,2,70,1776,9475
470,RdeepBot,1024766294,1024766295,RdeepBot,1,71,1784,9475
471,RdeepBot,2692304424,2692304425,RdeepBot,2,82,1784,9480
472,RdeepBot,2311697793,2311697794,RdeepBot,2,81,1785,9486
473,RdeepBot,3979235923,3979235924,RdeepBot,3,72,1785,9491
474,RdeepBot,1451145644,1451145645,RdeepBot,3,66,1785,9497
475,RdeepBot,3118683774,3118683775,RdeepBot,2,66,1789,9499
476,RdeepBot,2738077143,2738077144,RdeepBot,1,75,1791,9505
477,RdeepBot,2357470512,2357470513,RdeepBot,3,74,1791,9510
478,RdeepBot,1877524994,1877524995,AdaptiveBot,1,81,1791,9518
479,RdeepBot,1496918363,1496918364,AdaptiveBot,1,71,1793,9523
480,RdeepBot,3164456493,3164456494,RdeepBot,3,75,1793,9527
481,RdeepBot,2783849862,2783849863,RdeepBot,3,83,1797,9528
482,RdeepBot,2303904344,2303904345,RdeepBot,2,66,1797,9536
483,RdeepBot,1923297713,1923297714,RdeepBot,2,73,1797,9545
484,RdeepBot,1542691082,1542691083,RdeepBot,2,80,1801,9549
485,RdeepBot,3210229212,3210229213,AdaptiveBot,1,93,1801,9556
486,RdeepBot,682138933,682138934,RdeepBot,3,81,1801,9561
487,RdeepBot,2349677063,2349677064,RdeepBot,2,75,1801,9568
488,RdeepBot,1969070432,1969070433,AdaptiveBot,1,66,1801,9577
489,RdeepBot,1588463801,1588463802,RdeepBot,3,80,1801,9582
490,RdeepBot,3256001931,3256001932,RdeepBot,3,93,1801,9586
491,RdeepBot,727911652,727911653,AdaptiveBot,1,64,1801,9596
492,RdeepBot,2395449782,2395449783,AdaptiveBot,1,64,1802,9605
493,RdeepBot,2014843151,2014843152,RdeepBot,3,67,1802,9609
494,RdeepBot,3682381281,3682381282,RdeepBot,3,68,1803,9610
495,RdeepBot,1154291002,1154291003,AdaptiveBot,2,68,1809,9610
496,RdeepBot,773684371,773684372,RdeepBot,2,78,1811,9615
497,RdeepBot,2441222501,2441222502,RdeepBot,3,72,1811,9619
498,RdeepBot,2060615870,2060615871,RdeepBot,2,68,1812,9623
499,RdeepBot,1580670352,1580670353,AdaptiveBot,1,75,1812,9633
500,RdeepBot,1200063721,1200063722,RdeepBot,1,76,1820,9633
