trial,opponent,seed,opponent_rng,winner,game_points,score,aggressive_moves,defensive_moves
398,RdeepBot,1343839264,1343839265,RdeepBot,2,76,0,10831
399,RdeepBot,3110716281,3110716282,RdeepBot,3,74,0,10836
400,RdeepBot,483287115,483287116,RdeepBot,3,74,0,10842
401,RdeepBot,102680484,102680485,RdeepBot,3,66,0,10846
402,RdeepBot,1770218614,1770218615,RdeepBot,2,74,0,10853
403,RdeepBot,3537095631,3537095632,AdaptiveBot,1,59,0,10863
404,RdeepBot,909666465,909666466,RdeepBot,3,86,0,10869
405,RdeepBot,529059834,529059835,RdeepBot,2,68,0,10876
406,RdeepBot,148453203,148453204,RdeepBot,3,68,0,10881
407,RdeepBot,3963474981,3963474982,RdeepBot,3,67,0,10886
408,RdeepBot,3582868350,3582868351,RdeepBot,3,69,0,10890
409,RdeepBot,955439184,955439185,RdeepBot,3,68,0,10896
410,RdeepBot,574832553,574832554,RdeepBot,3,73,0,10900
411,RdeepBot,94887035,94887036,RdeepBot,2,88,0,10907
412,RdeepBot,4009247700,4009247701,RdeepBot,1,71,0,10916
413,RdeepBot,3628641069,3628641070,AdaptiveBot,2,75,0,10923
414,RdeepBot,1001211903,1001211904,RdeepBot,2,72,0,10930
415,RdeepBot,2768088920,2768088921,AdaptiveBot,1,60,0,10940
416,RdeepBot,140659754,140659755,RdeepBot,2,71,0,10948
417,RdeepBot,4055020419,4055020420,RdeepBot,3,80,0,10953
418,RdeepBot,1427591253,1427591254,RdeepBot,1,85,0,10961
419,RdeepBot,1046984622,1046984623,RdeepBot,3,80,0,10965
420,RdeepBot,2813861639,2813861640,RdeepBot,3,68,0,10971
421,RdeepBot,186432473,186432474,RdeepBot,3,79,0,10976
422,RdeepBot,4100793138,4100793139,RdeepBot,3,66,0,10980
423,RdeepBot,1473363972,1473363973,AdaptiveBot,2,75,0,10987
424,RdeepBot,3240240989,3240240990,RdeepBot,2,73,0,10993
425,RdeepBot,2859634358,2859634359,RdeepBot,3,75,0,10998
426,RdeepBot,232205192,232205193,AdaptiveBot,1,60,0,11008
427,RdeepBot,4146565857,4146565858,RdeepBot,3,66,0,11012
428,RdeepBot,3666620339,3666620340,AdaptiveBot,1,59,0,11022
429,RdeepBot,3286013708,3286013709,RdeepBot,3,71,0,11028
430,RdeepBot,658584542,658584543,AdaptiveBot,1,68,0,11038
431,RdeepBot,277977911,277977912,AdaptiveBot,1,60,0,11048
432,RdeepBot,2044854928,2044854929,RdeepBot,2,67,0,11057
433,RdeepBot,3712393058,3712393059,AdaptiveBot,1,55,0,11067
434,RdeepBot,3331786427,3331786428,RdeepBot,3,67,0,11073
435,RdeepBot,704357261,704357262,RdeepBot,3,74,0,11076
436,RdeepBot,2471234278,2471234279,RdeepBot,3,72,0,11080
437,RdeepBot,4138772408,4138772409,RdeepBot,3,82,0,11085
438,RdeepBot,3758165777,3758165778,RdeepBot,2,66,0,11090
439,RdeepBot,3377559146,3377559147,RdeepBot,3,82,0,11095
440,RdeepBot,750129980,750129981,RdeepBot,3,73,0,11100
441,RdeepBot,2517006997,2517006998,RdeepBot,3,85,0,11104
442,RdeepBot,4184545127,4184545128,RdeepBot,3,69,0,11108
443,RdeepBot,3803938496,3803938497,RdeepBot,1,75,0,11117
444,RdeepBot,3423331865,3423331866,AdaptiveBot,1,70,0,11125
445,RdeepBot,2943386347,2943386348,AdaptiveBot,1,66,0,11135
446,RdeepBot,2562779716,2562779717,RdeepBot,3,73,0,11140
447,RdeepBot,4230317846,4230317847,RdeepBot,3,74,0,11145
448,RdeepBot,3849711215,3849711216,RdeepBot,3,73,0,11150
449,RdeepBot,3369765697,3369765698,AdaptiveBot,1,70,0,11159
450,RdeepBot,2989159066,2989159067,RdeepBot,3,77,0,11164
451,RdeepBot,2608552435,2608552436,RdeepBot,3,98,0,11169
452,RdeepBot,4276090565,4276090566,RdeepBot,2,66,0,11174
453,RdeepBot,1748000286,1748000287,RdeepBot,3,76,0,11178
454,RdeepBot,3415538416,3415538417,RdeepBot,2,67,0,11184
455,RdeepBot,3034931785,3034931786,RdeepBot,3,92,0,11189
456,RdeepBot,407502619,407502620,RdeepBot,2,73,0,11195
457,RdeepBot,2174379636,2174379637,RdeepBot,2,74,0,11199
458,RdeepBot,1793773005,1793773006,AdaptiveBot,1,56,0,11209
459,RdeepBot,3461311135,3461311136,RdeepBot,3,71,0,11213
460,RdeepBot,3080704504,3080704505,RdeepBot,2,76,0,11219
461,RdeepBot,2600758986,2600758987,AdaptiveBot,1,60,0,11229
462,RdeepBot,2220152355,2220152356,RdeepBot,3,66,0,11235
463,RdeepBot,3887690485,3887690486,RdeepBot,3,74,0,11240
464,RdeepBot,3507083854,3507083855,RdeepBot,3,66,0,11243
465,RdeepBot,3126477223,3126477224,RdeepBot,3,74,0,11249
466,RdeepBot,2646531705,2646531706,AdaptiveBot,1,66,0,11259
467,RdeepBot,2265925074,2265925075,RdeepBot,3,90,0,11263
468,RdeepBot,3933463204,3933463205,RdeepBot,3,68,0,11267
469,RdeepBot,3552856573,3552856574,RdeepBot,3,73,0,11271
470,RdeepBot,1024766294,1024766295,AdaptiveBot,1,60,0,11281
471,RdeepBot,2692304424,2692304425,RdeepBot,2,82,0,11286
472,RdeepBot,2311697793,2311697794,RdeepBot,3,73,0,11292
473,RdeepBot,3979235923,3979235924,RdeepBot,3,72,0,11297
474,RdeepBot,1451145644,1451145645,RdeepBot,3,66,0,11303
475,RdeepBot,3118683774,3118683775,RdeepBot,3,74,0,11308
476,RdeepBot,2738077143,2738077144,RdeepBot,3,67,0,11313
477,RdeepBot,2357470512,2357470513,RdeepBot,3,74,0,11318
478,RdeepBot,1877524994,1877524995,AdaptiveBot,1,81,0,11326
479,RdeepBot,1496918363,1496918364,RdeepBot,3,77,0,11331
480,RdeepBot,3164456493,3164456494,RdeepBot,3,75,0,11335
481,RdeepBot,2783849862,2783849863,RdeepBot,3,67,0,11340
482,RdeepBot,2303904344,2303904345,RdeepBot,2,66,0,11348
483,RdeepBot,1923297713,1923297714,RdeepBot,2,73,0,11357
484,RdeepBot,1542691082,1542691083,RdeepBot,3,74,0,11363
485,RdeepBot,3210229212,3210229213,AdaptiveBot,1,93,0,11370
486,RdeepBot,682138933,682138934,RdeepBot,3,81,0,11375
487,RdeepBot,2349677063,2349677064,RdeepBot,2,75,0,11382
488,RdeepBot,1969070432,1969070433,AdaptiveBot,1,66,0,11391
489,RdeepBot,1588463801,1588463802,RdeepBot,3,80,0,11396
490,RdeepBot,3256001931,3256001932,RdeepBot,3,93,0,11400
491,RdeepBot,727911652,727911653,AdaptiveBot,1,64,0,11410
492,RdeepBot,2395449782,2395449783,AdaptiveBot,1,64,0,11420
493,RdeepBot,2014843151,2014843152,RdeepBot,3,67,0,11424
494,RdeepBot,3682381281,3682381282,RdeepBot,3,72,0,11427
495,RdeepBot,1154291002,1154291003,RdeepBot,3,66,0,11433
496,RdeepBot,773684371,773684372,RdeepBot,3,72,0,11437
497,RdeepBot,2441222501,2441222502,RdeepBot,3,72,0,11441
498,RdeepBot,2060615870,2060615871,RdeepBot,3,76,0,11445
499,RdeepBot,1580670352,1580670353,AdaptiveBot,1,75,0,11455
500,RdeepBot,1200063721,1200063722,RdeepBot,3,72,0,11460
